Site,Metric,Set,Model,source,Variable,Importance,Stderr,nsim,type
Pint,mean,A,RFR,orig,ppt_7day,0.049779669943018315,0.00543531468273241,20,permutation
Pint,mean,A,RFR,orig,Air_trange,0.048031516138220494,0.0076029721712802395,20,permutation
Pint,mean,A,RFR,orig,WL_daily_range,0.02970477545362706,0.004140120451343297,20,permutation
Pint,mean,A,RFR,orig,GWL_range,0.026695795510075365,0.004359770822238433,20,permutation
Pint,mean,A,RFR,orig,GWT_range,0.0031001732953375776,5.540348351372733e-4,20,permutation
Pint,mean,A,XGB,pass2,Air_tmin_7day,0.8161370131071358,0.03895217807921029,20,permutation
Pint,mean,A,XGB,pass2,Water_area_m2_3d,0.7364048096974469,0.04419032464172161,20,permutation
Pint,mean,A,XGB,pass2,WL_max_7day,0.23645561567418763,0.018044920083741273,20,permutation
Pint,mean,A,XGB,pass2,Solar_7d,0.2213852770374196,0.015910106872817752,20,permutation
Pint,mean,A,XGB,pass2,Air_trange,0.10682894330712761,0.009586121064408521,20,permutation
Pint,mean,A,XGB,pass2,GWT_min,0.06425961719467031,0.004918232553617469,20,permutation
Pint,mean,A,XGB,pass2,ppt_7day,0.05959585151411235,0.00936233395620676,20,permutation
Pint,mean,A,XGB,pass2,WL_daily_range,0.0566585443896904,0.00554177735060138,20,permutation
Pint,mean,A,XGB,pass2,GWL_range,0.02844655149260669,0.003273579579650618,20,permutation
Pint,mean,A,XGB,pass2,GWT_range,0.009163485192702507,0.0024765480151321445,20,permutation
Pint,mean,B,GLS,gls,Air_tmin_7day,0.7238539980670888,0.06970008470526214,20,permutation
Pint,mean,B,GLS,gls,ppt_7day,0.0754535289714004,0.013696372067250618,20,permutation
Pint,mean,B,GLS,gls,Air_trange,8.120422711675346e-4,2.84668407165865e-4,20,permutation
Pint,mean,B,GLS,gls,Solar_7d,-0.012154746344157646,0.0017049825684141452,20,permutation
Pint,mean,B,RFR,pass2,Air_tmin_7day,1.275739525162857,0.08059606133293923,20,permutation
Pint,mean,B,RFR,pass2,Solar_7d,0.559514354072217,0.03900067766057151,20,permutation
Pint,mean,B,RFR,pass2,ppt_7day,0.2596130720607042,0.01865679697482868,20,permutation
Pint,mean,B,RFR,pass2,Air_trange,0.1111123643686004,0.01541630832625096,20,permutation
Pint,mean,B,XGB,pass2,Air_tmin_7day,1.3735259248569869,0.06407244301634363,20,permutation
Pint,mean,B,XGB,pass2,Solar_7d,0.6528560878036899,0.0426134881099555,20,permutation
Pint,mean,B,XGB,pass2,ppt_7day,0.27199436525174964,0.0137887601363122,20,permutation
Pint,mean,B,XGB,pass2,Air_trange,0.09041258369819867,0.008664537903852182,20,permutation
Pint,range,A,GLS,gls,GWT_min,0.0936762872106291,0.012178599147092885,20,permutation
Pint,range,A,GLS,gls,WL_daily_range,0.08163755889815026,0.010415294772386046,20,permutation
Pint,range,A,GLS,gls,ppt_7day,0.028580621988615384,0.004967159049624416,20,permutation
Pint,range,A,GLS,gls,Solar_daily,0.011071167154338365,0.004646151447348673,20,permutation
Pint,range,A,GLS,gls,Air_trange,0.0019077037474702046,0.0019392768751418574,20,permutation
Pint,range,A,GLS,gls,Air_tmin_7day,7.152539895202259e-4,7.777310528663913e-4,20,permutation
Pint,range,A,GLS,gls,GWT_range,3.829964300868835e-4,2.2997398281581803e-4,20,permutation
Pint,range,A,GLS,gls,Water_area_m2_3d,-2.4547211973426077e-5,2.57434628903615e-4,20,permutation
Pint,range,A,GLS,gls,GWL_range,-1.5519297888604567e-4,1.34706810837183e-4,20,permutation
Pint,range,A,RFR,pass2,WL_daily_max,0.14954324688223955,0.010039817259935179,20,permutation
Pint,range,A,RFR,pass2,GWT_min,0.10444635874747782,0.006300155452332673,20,permutation
Pint,range,A,RFR,pass2,Solar_daily,0.03316420683184063,0.0032676730057492626,20,permutation
Pint,range,A,RFR,pass2,WL_daily_range,0.027780187737852804,0.0014210826817529895,20,permutation
Pint,range,A,RFR,pass2,Water_area_m2_3d,0.02475818793886203,0.0032194851922400895,20,permutation
Pint,range,A,RFR,pass2,ppt_7day,0.02468510431569335,0.003443340066646843,20,permutation
Pint,range,A,RFR,pass2,GWL_range,0.02272314297013158,0.0026597935278762823,20,permutation
Pint,range,A,RFR,pass2,Air_tmin_7day,0.017157181968438802,0.0020131419424637208,20,permutation
Pint,range,A,RFR,pass2,Air_trange,0.011194865354925776,0.0020947659829762704,20,permutation
Pint,range,A,RFR,pass2,GWT_range,0.0020748242321667063,3.659701045225277e-4,20,permutation
Pint,range,A,XGB,pass2,WL_daily_max,0.14629946454621098,0.015189437394370134,20,permutation
Pint,range,A,XGB,pass2,GWT_min,0.11791997683376572,0.009995754690970627,20,permutation
Pint,range,A,XGB,pass2,Solar_daily,0.030024907653474597,0.006585164051178786,20,permutation
Pint,range,A,XGB,pass2,WL_daily_range,0.02017976885401556,0.0028323123365278273,20,permutation
Pint,range,A,XGB,pass2,GWL_range,0.016447553135602862,0.006954958771338914,20,permutation
Pint,range,A,XGB,pass2,ppt_7day,0.011242591589659783,0.002265986705095075,20,permutation
Pint,range,A,XGB,pass2,Air_tmin_7day,0.006483009971443906,8.671068131247184e-4,20,permutation
Pint,range,A,XGB,pass2,Air_trange,0.005083989572580402,0.0029714495735091544,20,permutation
Pint,range,A,XGB,pass2,Water_area_m2_3d,0.004664466490064117,7.147877160927973e-4,20,permutation
Pint,range,A,XGB,pass2,GWT_range,5.747474242866035e-4,8.029588649787164e-4,20,permutation
Pint,range,B,GLS,gls,Air_tmin_7day,0.038333809170576286,0.01108541265083537,20,permutation
Pint,range,B,GLS,gls,ppt_7day,0.01698621057820745,0.004824434111743771,20,permutation
Pint,range,B,GLS,gls,Solar_daily,0.011895482214896372,0.0040387098101723785,20,permutation
Pint,range,B,GLS,gls,Air_trange,0.001496359164384653,0.0019824783167025775,20,permutation
Pint,range,B,RFR,pass2,ppt_7day,0.11250318451908234,0.015031072364351309,20,permutation
Pint,range,B,RFR,pass2,Air_tmin_7day,0.05444020132328322,0.0060441694810463645,20,permutation
Pint,range,B,RFR,pass2,Solar_daily,0.04170018962002569,0.005336840817972226,20,permutation
Pint,range,B,RFR,pass2,Air_trange,0.01593991399388043,0.0021405788256744097,20,permutation
Pint,range,B,XGB,pass2,ppt_7day,0.09285795111077927,0.007571134270662025,20,permutation
Pint,range,B,XGB,pass2,Air_tmin_7day,0.04112634570854878,0.007295758219455662,20,permutation
Pint,range,B,XGB,pass2,Solar_daily,0.009229193362242512,0.002006634976341384,20,permutation
Pint,range,B,XGB,pass2,Air_trange,0.0017697715863153897,2.4336831768159708e-4,20,permutation
Sam,max,A,GLS,gls,WL_daily_min,0.4098616302686802,0.02814141736778643,20,permutation
Sam,max,A,GLS,gls,Solar_daily,0.14887520608011204,0.012035534892631162,20,permutation
Sam,max,A,GLS,gls,Air_trange,0.055515521642498115,0.005492368493771805,20,permutation
Sam,max,A,GLS,gls,GWL_range,0.00785883083305638,0.005062952864969606,20,permutation
Sam,max,A,GLS,gls,GWL_min,0.0033721326428635956,0.00498009242079756,20,permutation
Sam,max,A,GLS,gls,WL_daily_range,7.306793014661417e-4,0.006304794561429561,20,permutation
Sam,max,A,GLS,gls,GWT_range,4.766396916098814e-4,6.228843647447665e-4,20,permutation
Sam,max,A,GLS,gls,ppt,-0.0015223125961706663,8.237368724578727e-4,20,permutation
Sam,max,A,RFR,pass2,WL_daily_min,0.3466857571034132,0.025652712722037913,20,permutation
Sam,max,A,RFR,pass2,Solar_daily,0.264773897977414,0.02088444339028303,20,permutation
Sam,max,A,RFR,pass2,Air_trange,0.15895576508071596,0.023247282684910373,20,permutation
Sam,max,A,RFR,pass2,GWL_min,0.12785622079300973,0.01025994812822209,20,permutation
Sam,max,A,RFR,pass2,WL_daily_range,0.05986636915776574,0.00799563880020522,20,permutation
Sam,max,A,RFR,pass2,GWL_range,0.03783407281545431,0.005662030459961406,20,permutation
Sam,max,A,RFR,pass2,ppt,0.029287560847855255,0.007166012851554243,20,permutation
Sam,max,A,RFR,pass2,GWT_range,0.0027323272425234663,7.09259482411855e-4,20,permutation
Sam,max,A,XGB,orig,WL_daily_min,0.3226640749006333,0.02668389997269063,20,permutation
Sam,max,A,XGB,orig,Solar_daily,0.3028427614352566,0.019548000967036797,20,permutation
Sam,max,A,XGB,orig,GWL_min,0.16321572200566276,0.016159325728533812,20,permutation
Sam,max,A,XGB,orig,Air_trange,0.14118269696924823,0.013401249487604973,20,permutation
Sam,max,A,XGB,orig,GWL_range,0.03675423276330444,0.005479090752492759,20,permutation
Sam,max,A,XGB,orig,ppt,0.035257351693631166,0.007454276019175058,20,permutation
Sam,max,A,XGB,orig,WL_daily_range,0.0339537653010048,0.0031674635550647543,20,permutation
Sam,max,A,XGB,orig,GWT_range,0.0014390027900933245,5.412759483404538e-4,20,permutation
Sam,max,B,GLS,gls,Solar_daily,0.12559424935625618,0.021259391408115162,20,permutation
Sam,max,B,GLS,gls,Air_trange,0.026707681446977216,0.0054828455421745215,20,permutation
Sam,max,B,GLS,gls,ppt,0.010186324390360246,0.0026117620165564356,20,permutation
Sam,max,B,RFR,pass2,Solar_daily,0.19343633868839044,0.015586769872807996,20,permutation
Sam,max,B,RFR,pass2,ppt,0.12657788274245033,0.02062068934314725,20,permutation
Sam,max,B,RFR,pass2,Air_trange,0.10187395959691353,0.01166758757214048,20,permutation
Sam,max,B,XGB,orig,Solar_daily,0.3473536219938559,0.022070506223831554,20,permutation
Sam,max,B,XGB,orig,Air_trange,0.16290479752472184,0.01673618761969537,20,permutation
Sam,max,B,XGB,orig,ppt,0.13566104921341285,0.012692914836230057,20,permutation
Sam,mean,A,GLS,gls,WL_daily_mean,0.356078841469164,0.033707549410779115,20,permutation
Sam,mean,A,GLS,gls,Solar_2d,0.04509567875208644,0.00538307806421612,20,permutation
Sam,mean,A,GLS,gls,Air_trange,0.02309675333263661,0.004041220126489726,20,permutation
Sam,mean,A,GLS,gls,GWL_range,0.0071814281884586715,0.0027548188781533517,20,permutation
Sam,mean,A,GLS,gls,GWL_min,0.004789256899538352,0.007718651137056019,20,permutation
Sam,mean,A,GLS,gls,GWT_range,1.5962686821918702e-5,3.4277258455835696e-5,20,permutation
Sam,mean,A,GLS,gls,ppt_7day,-0.004061414521532092,0.0014820729964130953,20,permutation
Sam,mean,A,GLS,gls,WL_daily_range,-0.018582567110956988,0.005108303511836934,20,permutation
Sam,mean,A,RFR,orig,WL_daily_mean,0.35741497755143475,0.02084457593078166,20,permutation
Sam,mean,A,RFR,orig,GWL_min,0.3037463692764574,0.015194870249191755,20,permutation
Sam,mean,A,RFR,orig,ppt_7day,0.17527049370832534,0.013146721815829486,20,permutation
Sam,mean,A,RFR,orig,Solar_2d,0.14000903311173432,0.008546136705353752,20,permutation
Sam,mean,A,RFR,orig,Air_trange,0.12631828231563397,0.008497595783599899,20,permutation
Sam,mean,A,RFR,orig,GWL_range,0.09193867477745805,0.0078586421817098,20,permutation
Sam,mean,A,RFR,orig,WL_daily_range,0.06162249783619104,0.005568507848470775,20,permutation
Sam,mean,A,RFR,orig,GWT_range,0.011261168897803403,0.0016890605957383177,20,permutation
Sam,mean,A,XGB,pass2,WL_daily_mean,0.3866912173846152,0.015031469058598814,20,permutation
Sam,mean,A,XGB,pass2,GWL_min,0.3655818615380643,0.012747998138347996,20,permutation
Sam,mean,A,XGB,pass2,Air_trange,0.17823747234540435,0.00986928008811255,20,permutation
Sam,mean,A,XGB,pass2,Solar_2d,0.16908613077300655,0.010817352074647544,20,permutation
Sam,mean,A,XGB,pass2,ppt_7day,0.14552803576315326,0.009377375791567178,20,permutation
Sam,mean,A,XGB,pass2,GWL_range,0.10275329589722962,0.00687408081242994,20,permutation
Sam,mean,A,XGB,pass2,WL_daily_range,0.06668201657198783,0.0054459008152868355,20,permutation
Sam,mean,A,XGB,pass2,GWT_range,0.006868587367178118,0.001167258383602343,20,permutation
Sam,mean,B,GLS,gls,Air_trange,0.016925753490676106,0.004615498430781414,20,permutation
Sam,mean,B,GLS,gls,ppt_7day,0.006693683993912019,0.0010975008777316375,20,permutation
Sam,mean,B,GLS,gls,Solar_2d,0.003532538982198491,0.003842076035086496,20,permutation
Sam,mean,B,RFR,pass2,ppt_7day,0.21815215225271267,0.01742265299345555,20,permutation
Sam,mean,B,RFR,pass2,Solar_2d,0.18960522491128642,0.01854447906146327,20,permutation
Sam,mean,B,RFR,pass2,Air_trange,0.10332649353025018,0.01043748281624769,20,permutation
Sam,mean,B,XGB,orig,Solar_2d,0.2777679209329664,0.01830846291707284,20,permutation
Sam,mean,B,XGB,orig,ppt_7day,0.24297733933896928,0.024287097424588455,20,permutation
Sam,mean,B,XGB,orig,Air_trange,0.09538152139668701,0.01023692081174674,20,permutation
Sam,range,A,GLS,gls,WL_daily_min,0.23881104968786943,0.013126865975535529,20,permutation
Sam,range,A,GLS,gls,GWL_min_7day,0.18716527652940793,0.015001126590547595,20,permutation
Sam,range,A,GLS,gls,WL_daily_range,0.10456769791722183,0.01008369763639847,20,permutation
Sam,range,A,GLS,gls,Solar_daily,0.09255485629433541,0.009959654879452001,20,permutation
Sam,range,A,GLS,gls,Air_tmax,0.007191593809153763,0.0028156390549804867,20,permutation
Sam,range,A,GLS,gls,Air_tmin_3day,0.003659043148729421,0.0026967316456460765,20,permutation
Sam,range,A,GLS,gls,GWL_range,0.00346241038941037,0.00375644979858848,20,permutation
Sam,range,A,GLS,gls,GWT_range,4.7271770972227845e-4,4.344431352384445e-4,20,permutation
Sam,range,A,GLS,gls,ppt,-1.2752965457313027e-4,5.222383665710188e-4,20,permutation
Sam,range,A,RFR,orig,Solar_daily,0.2783768390963982,0.014704915757600013,20,permutation
Sam,range,A,RFR,orig,WL_daily_range,0.15896205426266052,0.009373942281429537,20,permutation
Sam,range,A,RFR,orig,GWL_range,0.14535269709589696,0.012502778223965564,20,permutation
Sam,range,A,RFR,orig,GWL_min_7day,0.13252178051801003,0.01104194951721812,20,permutation
Sam,range,A,RFR,orig,WL_daily_min,0.1118490362293921,0.006653319051057092,20,permutation
Sam,range,A,RFR,orig,Air_tmax,0.05154913428427739,0.0036562367252757767,20,permutation
Sam,range,A,RFR,orig,ppt,0.04526890941277605,0.004426617703696294,20,permutation
Sam,range,A,RFR,orig,Air_tmin_3day,0.038812492315748855,0.002771640051317448,20,permutation
Sam,range,A,RFR,orig,GWT_range,0.007805008707145846,6.897340939131688e-4,20,permutation
Sam,range,A,XGB,orig,Solar_daily,0.29567016305560456,0.023193277715700875,20,permutation
Sam,range,A,XGB,orig,GWL_range,0.17005797071823392,0.012311331985009258,20,permutation
Sam,range,A,XGB,orig,WL_daily_range,0.1686672644069849,0.014190662453978565,20,permutation
Sam,range,A,XGB,orig,WL_daily_min,0.1561010549005466,0.011283111424562826,20,permutation
Sam,range,A,XGB,orig,GWL_min_7day,0.1560692957449072,0.009684728165057822,20,permutation
Sam,range,A,XGB,orig,Air_tmax,0.06373330295650442,0.003237449243008118,20,permutation
Sam,range,A,XGB,orig,Air_tmin_3day,0.040188899907905,0.0042017085887602395,20,permutation
Sam,range,A,XGB,orig,ppt,0.030874528640759798,0.0024903064804658323,20,permutation
Sam,range,A,XGB,orig,GWT_range,0.005513313991006798,0.0012273315324945438,20,permutation
Sam,range,B,GLS,gls,Solar_daily,0.27987007072704984,0.019203132737827575,20,permutation
Sam,range,B,GLS,gls,ppt,0.012761350186250886,0.00489952697656842,20,permutation
Sam,range,B,GLS,gls,Air_tmax,0.006654169034315535,0.002049669490583857,20,permutation
Sam,range,B,GLS,gls,Air_tmin_3day,0.0013720210218809564,0.001749592042670334,20,permutation
Sam,range,B,RFR,orig,Solar_daily,0.23803795661616342,0.012511317784273607,20,permutation
Sam,range,B,RFR,orig,ppt,0.12452543276030442,0.011760532322438531,20,permutation
Sam,range,B,RFR,orig,Air_tmax,0.09106755848960796,0.005733691205174483,20,permutation
Sam,range,B,RFR,orig,Air_tmin_3day,0.08254785129391197,0.005798624849835472,20,permutation
Sam,range,B,XGB,pass2,Solar_daily,0.26920455202783816,0.01936202654814544,20,permutation
Sam,range,B,XGB,pass2,ppt,0.08927794414526248,0.013418316512420762,20,permutation
Sam,range,B,XGB,pass2,Air_tmin_3day,0.03565926486812807,0.0046654450633900665,20,permutation
Sam,range,B,XGB,pass2,Air_tmax,0.017795317375172266,0.002921180137711244,20,permutation
